accession	fonctionnelle	taille	reference
AT3TE34380	FALSE	115	.
AT3TE33685	FALSE	46	.
AT3TE60165	FALSE	36	.
AT3TE45435	FALSE	57	.
AT3TE83670	FALSE	125	.
AT3TE70450	FALSE	37	.
AT3TE18035	FALSE	125	.
AT3TE38510	FALSE	34	.
AT3TE58980	FALSE	126	.
AT3TE35245	FALSE	93	.
AT3TE57680	FALSE	126	.
AT3TE62090	FALSE	2144	.
AT3TE42420	FALSE	127	.
AT3TE60815	FALSE	39	.
AT3TE35690	FALSE	34	.
AT3TE54685	FALSE	127	.
AT3TE57445	FALSE	8230	.
AT3TE82730	FALSE	36	.
AT3TE50245	FALSE	74	.
AT3TE13550	FALSE	128	.
AT3TE50915	FALSE	128	.
AT3TE50475	FALSE	128	.
AT3TE65880	FALSE	33	.
AT3TE49145	FALSE	35	.
AT3TE56660	FALSE	126	.
AT3TE91195	FALSE	33	.
AT3TE56760	FALSE	126	.
AT3TE52175	FALSE	34	.
AT3TE65535	FALSE	127	.
AT3TE67795	FALSE	2146	.
AT3TE63190	FALSE	36	.
AT3TE59285	FALSE	128	.
AT3TE59105	FALSE	1820	.
AT3TE63235	FALSE	123	.
AT3TE43355	FALSE	127	.
AT3TE59510	FALSE	24	.
AT3TE83900	FALSE	126	.
AT3TE44830	FALSE	34	.
AT3TE09735	FALSE	34	.
AT3TE66670	FALSE	123	.
AT3TE54695	FALSE	123	.
AT3TE51815	FALSE	35	.
AT3TE61545	FALSE	123	.
AT3TE65580	FALSE	126	.
AT3TE19720	FALSE	26	.
AT3TE84550	FALSE	2133	.
AT3TE51925	FALSE	33	.
AT3TE93140	FALSE	118	.
AT3TE64915	FALSE	2136	.
AT3TE44425	FALSE	43	.
AT3TE00660	FALSE	126	.
AT3TE79315	FALSE	125	.
AT3TE62435	FALSE	36	.
AT3TE59665	FALSE	36	.
AT3TE47650	FALSE	126	.
AT3TE66590	FALSE	126	.
AT3TE59345	FALSE	34	.
AT3TE44725	FALSE	124	.
AT3TE51905	FALSE	34	.
AT3TE52615	FALSE	23	.
AT3TE68240	FALSE	124	.
AT3TE91835	FALSE	124	.
AT3TE45805	FALSE	39	.
AT3TE42630	FALSE	120	.
AT3TE57335	FALSE	113	.
AT3TE43070	FALSE	112	.
AT3TE24550	FALSE	70	.
AT3TE57170	FALSE	37	.
AT3TE52285	FALSE	41	.
AT3TE59460	FALSE	2100	.
AT3TE55165	FALSE	71	.
AT3TE40960	FALSE	41	.
AT3TE13080	FALSE	41	.
AT3TE42190	FALSE	114	.
AT3TE05735	FALSE	61	.
AT3TE65385	FALSE	112	.
AT3TE47845	FALSE	113	.
AT3TE92020	FALSE	41	.
AT3TE94245	FALSE	56	.
AT3TE59870	FALSE	52	.
AT3TE36760	FALSE	113	.
AT3TE50395	FALSE	39	.
AT3TE54125	FALSE	41	.
AT3TE52510	FALSE	2104	.
AT3TE30310	FALSE	113	.
AT3TE51955	FALSE	41	.
AT3TE80220	FALSE	113	.
AT3TE44020	FALSE	114	.
AT3TE41055	FALSE	41	.
AT3TE57390	FALSE	50	.
AT3TE65420	FALSE	115	.
AT3TE57355	FALSE	2008	.
AT3TE08305	FALSE	41	.
AT3TE66705	FALSE	2099	.
AT3TE67115	FALSE	81	.
AT3TE32815	FALSE	32	.
AT3TE50700	FALSE	42	.
AT3TE59625	FALSE	1833	.
AT3TE40815	FALSE	110	.
AT3TE47710	FALSE	94	.
AT3TE52065	FALSE	112	.
AT3TE55070	FALSE	110	.
AT3TE51720	FALSE	111	.
AT3TE68105	FALSE	110	.
AT3TE63615	FALSE	62	.
AT3TE52420	FALSE	1839	.
AT3TE53120	FALSE	116	.
AT3TE49490	FALSE	56	.
AT3TE46645	FALSE	111	.
AT3TE80275	FALSE	111	.
AT3TE08295	FALSE	41	.
AT3TE54645	FALSE	111	.
AT3TE69195	FALSE	2097	.
AT3TE60555	FALSE	173	.
AT3TE61300	FALSE	113	.
AT3TE94440	FALSE	42	.
AT3TE43535	FALSE	86	.
AT3TE64535	FALSE	30	.
AT3TE92035	FALSE	40	.
AT3TE03565	FALSE	113	.
AT3TE24615	FALSE	111	.
AT3TE40225	FALSE	126	.
AT3TE75090	FALSE	114	.
AT3TE63315	FALSE	114	.
AT3TE72855	FALSE	38	.
AT3TE50195	FALSE	117	.
AT3TE91080	FALSE	117	.
AT3TE53425	FALSE	117	.
AT3TE45930	FALSE	39	.
AT3TE58665	FALSE	91	.
AT3TE18045	FALSE	2114	.
AT3TE46500	FALSE	118	.
AT3TE38570	FALSE	30	.
AT3TE04475	FALSE	118	.
AT3TE53635	FALSE	21	.
AT3TE45070	FALSE	90	.
AT3TE43595	FALSE	91	.
AT3TE82245	FALSE	39	.
AT3TE85180	FALSE	118	.
AT3TE67200	FALSE	108	.
AT3TE11970	FALSE	39	.
AT3TE66710	FALSE	39	.
AT3TE83280	FALSE	2118	.
AT3TE47355	FALSE	37	.
AT3TE18030	FALSE	117	.
AT3TE87020	FALSE	119	.
AT3TE53135	FALSE	118	.
AT3TE53725	FALSE	34	.
AT3TE51845	FALSE	119	.
AT3TE63415	FALSE	24	.
AT3TE30855	FALSE	38	.
AT3TE59050	FALSE	79	.
AT3TE72640	FALSE	118	.
AT3TE43215	FALSE	79	.
AT3TE73265	FALSE	21	.
AT3TE52315	FALSE	36	.
AT3TE46360	FALSE	37	.
AT3TE43910	FALSE	115	.
AT3TE41910	FALSE	114	.
AT3TE24155	FALSE	33	.
AT3TE46905	FALSE	114	.
AT3TE66655	FALSE	115	.
AT3TE53220	FALSE	1828	.
AT3TE41940	FALSE	116	.
AT3TE48745	FALSE	63	.
AT3TE79230	FALSE	39	.
AT3TE61470	FALSE	86	.
AT3TE14300	FALSE	115	.
AT3TE78275	FALSE	116	.
AT3TE73680	FALSE	116	.
AT3TE53775	FALSE	23	.
AT3TE51505	FALSE	8241	.
AT3TE84810	FALSE	116	.
AT3TE25950	FALSE	116	.
AT3TE92810	FALSE	38	.
AT3TE75480	FALSE	116	.
AT3TE53650	FALSE	40	.
AT3TE67570	FALSE	40	.
AT3TE66250	FALSE	116	.
AT3TE68495	FALSE	89	.
AT3TE42740	FALSE	323	.
AT3TE24680	FALSE	1237	.
AT3TE40845	FALSE	321	.
AT3TE54395	FALSE	22	.
AT3TE44955	FALSE	850	.
AT3TE53995	FALSE	3683	.
AT3TE43085	FALSE	505	.
AT3TE83330	FALSE	853	.
AT3TE49055	FALSE	503	.
AT3TE32485	FALSE	503	.
AT3TE54730	FALSE	503	.
AT3TE30760	FALSE	51	.
AT3TE65840	FALSE	506	.
AT3TE82555	FALSE	4987	.
AT3TE49205	FALSE	32	.
AT3TE82710	FALSE	505	.
AT3TE81070	FALSE	508	.
AT3TE67640	FALSE	508	.
AT3TE61515	FALSE	846	.
AT3TE59140	FALSE	138	.
AT3TE57165	FALSE	4991	.
AT3TE15880	FALSE	508	.
AT3TE69895	FALSE	852	.
AT3TE45115	FALSE	852	.
AT3TE90455	FALSE	505	.
AT3TE70625	FALSE	90	.
AT3TE70040	FALSE	507	.
AT3TE58540	FALSE	503	.
AT3TE55220	FALSE	502	.
AT3TE65525	FALSE	4998	.
AT3TE62735	FALSE	857	.
AT3TE50325	FALSE	500	.
AT3TE72830	FALSE	246	.
AT3TE40000	FALSE	500	.
AT3TE23620	FALSE	859	.
AT3TE59615	FALSE	21	.
AT3TE63780	FALSE	858	.
AT3TE44645	FALSE	30	.
AT3TE24360	FALSE	277	.
AT3TE81075	FALSE	23	.
AT3TE46185	FALSE	499	.
AT3TE67250	FALSE	506	.
AT3TE45240	FALSE	500	.
AT3TE39985	FALSE	462	.
AT3TE76310	FALSE	856	.
AT3TE20430	FALSE	504	.
AT3TE58005	FALSE	36	.
AT3TE58015	FALSE	57	.
AT3TE60885	FALSE	503	.
AT3TE38390	FALSE	501	.
AT3TE48590	FALSE	5001	.
AT3TE66725	FALSE	855	.
AT3TE00130	FALSE	501	.
AT3TE93590	FALSE	501	.
AT3TE79360	FALSE	503	.
AT3TE57830	FALSE	508	.
AT3TE48900	FALSE	88	.
AT3TE75040	FALSE	149	.
AT3TE32600	FALSE	513	.
AT3TE62220	FALSE	4977	.
AT3TE11705	FALSE	513	.
AT3TE36450	FALSE	511	.
AT3TE51065	FALSE	170	.
AT3TE43925	FALSE	821	.
AT3TE28430	FALSE	512	.
AT3TE02110	FALSE	510	.
AT3TE44605	FALSE	512	.
AT3TE81510	FALSE	84	.
AT3TE45145	FALSE	511	.
AT3TE43275	FALSE	847	.
AT3TE68490	FALSE	151	.
AT3TE47110	FALSE	845	.
AT3TE52595	FALSE	513	.
AT3TE47635	FALSE	843	.
AT3TE57685	FALSE	3709	.
AT3TE67055	FALSE	114	.
AT3TE90275	FALSE	94	.
AT3TE60795	FALSE	528	.
AT3TE15765	FALSE	479	.
AT3TE76580	FALSE	512	.
AT3TE45825	FALSE	25	.
AT3TE50820	FALSE	843	.
AT3TE73580	FALSE	464	.
AT3TE61375	FALSE	3650	.
AT3TE05640	FALSE	510	.
AT3TE30945	FALSE	845	.
AT3TE06595	FALSE	849	.
AT3TE25510	FALSE	512	.
AT3TE52645	FALSE	479	.
AT3TE59685	FALSE	508	.
AT3TE83890	FALSE	510	.
AT3TE74805	FALSE	48	.
AT3TE03050	FALSE	507	.
AT3TE64480	FALSE	101	.
AT3TE39135	FALSE	850	.
AT3TE46985	FALSE	507	.
AT3TE63165	FALSE	4979	.
AT3TE51260	FALSE	512	.
AT3TE62675	FALSE	509	.
AT3TE60295	FALSE	3695	.
AT3TE79140	FALSE	847	.
AT3TE62015	FALSE	514	.
AT3TE67980	FALSE	510	.
AT3TE60655	FALSE	509	.
AT3TE57505	FALSE	848	.
AT3TE71105	FALSE	57	.
AT3TE41380	FALSE	848	.
AT3TE75115	FALSE	509	.
AT3TE70125	FALSE	535	.
AT3TE44610	FALSE	49	.
AT3TE38180	FALSE	509	.
AT3TE64315	FALSE	841	.
AT3TE25940	FALSE	857	.
AT3TE52485	FALSE	859	.
AT3TE84065	FALSE	489	.
AT3TE66070	FALSE	487	.
AT3TE23330	FALSE	868	.
AT3TE61520	FALSE	5020	.
AT3TE52835	FALSE	487	.
AT3TE67325	FALSE	3580	.
AT3TE39390	FALSE	486	.
AT3TE37075	FALSE	486	.
AT3TE70630	FALSE	870	.
AT3TE34370	FALSE	487	.
AT3TE29005	FALSE	489	.
AT3TE58775	FALSE	790	.
AT3TE26360	FALSE	489	.
AT3TE59705	FALSE	448	.
AT3TE45160	FALSE	866	.
AT3TE76760	FALSE	489	.
AT3TE44130	FALSE	490	.
AT3TE53035	FALSE	830	.
AT3TE42275	FALSE	433	.
AT3TE32420	FALSE	25	.
AT3TE17215	FALSE	487	.
AT3TE51380	FALSE	5023	.
AT3TE43905	FALSE	491	.
AT3TE20970	FALSE	339	.
AT3TE42350	FALSE	488	.
AT3TE43415	FALSE	486	.
AT3TE45965	FALSE	488	.
AT3TE57555	FALSE	485	.
AT3TE50615	FALSE	872	.
AT3TE53950	FALSE	485	.
AT3TE63200	FALSE	871	.
AT3TE48100	FALSE	485	.
AT3TE94785	FALSE	487	.
AT3TE51725	FALSE	871	.
AT3TE59800	FALSE	113	.
AT3TE87520	FALSE	486	.
AT3TE54355	FALSE	396	.
AT3TE50360	FALSE	468	.
AT3TE74000	FALSE	868	.
AT3TE71250	FALSE	870	.
AT3TE51570	FALSE	485	.
AT3TE34545	FALSE	486	.
AT3TE34095	FALSE	488	.
AT3TE63285	FALSE	273	.
AT3TE52800	FALSE	5028	.
AT3TE65325	FALSE	79	.
AT3TE50010	FALSE	486	.
AT3TE51445	FALSE	871	.
AT3TE48105	FALSE	869	.
AT3TE45740	FALSE	486	.
AT3TE73280	FALSE	486	.
AT3TE54115	FALSE	486	.
AT3TE38955	FALSE	489	.
AT3TE51600	FALSE	491	.
AT3TE59610	FALSE	687	.
AT3TE41960	FALSE	39	.
AT3TE66190	FALSE	862	.
AT3TE68535	FALSE	163	.
AT3TE53215	FALSE	10957	.
AT3TE37825	FALSE	497	.
AT3TE62540	FALSE	860	.
AT3TE62760	FALSE	463	.
AT3TE48810	FALSE	437	.
AT3TE92475	FALSE	81	.
AT3TE62190	FALSE	863	.
AT3TE42655	FALSE	3632	.
AT3TE48305	FALSE	863	.
AT3TE60810	FALSE	860	.
AT3TE50165	FALSE	3645	.
AT3TE52330	FALSE	859	.
AT3TE55035	FALSE	3647	.
AT3TE59880	FALSE	500	.
AT3TE69340	FALSE	499	.
AT3TE54840	FALSE	93	.
AT3TE63485	FALSE	496	.
AT3TE52730	FALSE	863	.
AT3TE71085	FALSE	860	.
AT3TE74220	FALSE	496	.
AT3TE07270	FALSE	498	.
AT3TE29350	FALSE	40	.
AT3TE24350	FALSE	206	.
AT3TE06750	FALSE	495	.
AT3TE43965	FALSE	495	.
AT3TE57110	FALSE	3611	.
AT3TE52925	FALSE	493	.
AT3TE58960	FALSE	12295	.
AT3TE53535	FALSE	87	.
AT3TE66200	FALSE	491	.
AT3TE34585	FALSE	490	.
AT3TE48255	FALSE	865	.
AT3TE88390	FALSE	489	.
AT3TE68170	FALSE	52	.
AT3TE66730	FALSE	492	.
AT3TE52260	FALSE	492	.
AT3TE40660	FALSE	61	.
AT3TE68430	FALSE	494	.
AT3TE63940	FALSE	494	.
AT3TE39190	FALSE	493	.
AT3TE37820	FALSE	139	.
AT3TE71030	FALSE	866	.
AT3TE73210	FALSE	865	.
AT3TE57935	FALSE	5017	.
AT3TE63110	FALSE	493	.
AT3TE39580	FALSE	139	.
AT3TE39690	FALSE	297	.
AT3TE42840	FALSE	492	.
AT3TE46140	FALSE	495	.
AT3TE75305	FALSE	140	.
AT3TE62890	FALSE	484	.
AT3TE65330	FALSE	515	.
AT3TE65850	FALSE	841	.
AT3TE95175	FALSE	489	.
AT3TE45725	FALSE	824	.
AT3TE41965	FALSE	39	.
AT3TE46635	FALSE	535	.
AT3TE64500	FALSE	26	.
AT3TE27830	FALSE	537	.
AT3TE49030	FALSE	534	.
AT3TE53820	FALSE	826	.
AT3TE35695	FALSE	535	.
AT3TE46685	FALSE	538	.
AT3TE12545	FALSE	825	.
AT3TE35045	FALSE	531	.
AT3TE67410	FALSE	284	.
AT3TE07850	FALSE	539	.
AT3TE75720	FALSE	539	.
AT3TE53930	FALSE	124	.
AT3TE48910	FALSE	822	.
AT3TE41640	FALSE	536	.
AT3TE67940	FALSE	537	.
AT3TE02430	FALSE	823	.
AT3TE52715	FALSE	825	.
AT3TE54635	FALSE	177	.
AT3TE46190	FALSE	21	.
AT3TE28260	FALSE	536	.
AT3TE54550	FALSE	4935	.
AT3TE50705	FALSE	534	.
AT3TE60130	FALSE	11191	.
AT3TE46045	FALSE	533	.
AT3TE44555	FALSE	533	.
AT3TE33115	FALSE	533	.
AT3TE75980	FALSE	828	.
AT3TE30315	FALSE	828	.
AT3TE33530	FALSE	530	.
AT3TE59955	FALSE	828	.
AT3TE60985	FALSE	829	.
AT3TE94080	FALSE	530	.
AT3TE57330	FALSE	530	.
AT3TE53455	FALSE	376	.
AT3TE39590	FALSE	55	.
AT3TE59600	FALSE	3799	.
AT3TE47245	FALSE	531	.
AT3TE43210	FALSE	827	.
AT3TE67755	FALSE	535	.
AT3TE76225	FALSE	4938	.
AT3TE53550	FALSE	535	.
AT3TE24810	FALSE	829	.
AT3TE76780	FALSE	535	.
AT3TE47300	FALSE	532	.
AT3TE64235	FALSE	532	.
AT3TE44710	FALSE	829	.
AT3TE36940	FALSE	534	.
AT3TE66450	FALSE	829	.
AT3TE71445	FALSE	539	.
AT3TE57435	FALSE	821	.
AT3TE54470	FALSE	205	.
AT3TE11835	FALSE	545	.
AT3TE30320	FALSE	257	.
AT3TE60145	FALSE	547	.
AT3TE52915	FALSE	547	.
AT3TE85995	FALSE	21	.
AT3TE76320	FALSE	817	.
AT3TE08235	FALSE	546	.
AT3TE46545	FALSE	318	.
AT3TE40535	FALSE	544	.
AT3TE67280	FALSE	819	.
AT3TE52920	FALSE	547	.
AT3TE71700	FALSE	817	.
AT3TE24260	FALSE	816	.
AT3TE57160	FALSE	548	.
AT3TE70520	FALSE	817	.
AT3TE05770	FALSE	550	.
AT3TE05850	FALSE	547	.
AT3TE34935	FALSE	473	.
AT3TE67545	FALSE	546	.
AT3TE92295	FALSE	816	.
AT3TE55055	FALSE	548	.
AT3TE42770	FALSE	818	.
AT3TE56730	FALSE	3868	.
AT3TE51695	FALSE	818	.
AT3TE50270	FALSE	548	.
AT3TE56740	FALSE	3786	.
AT3TE52940	FALSE	546	.
AT3TE49325	FALSE	817	.
AT3TE43325	FALSE	539	.
AT3TE61735	FALSE	822	.
AT3TE55200	FALSE	540	.
AT3TE51115	FALSE	35	.
AT3TE22590	FALSE	542	.
AT3TE53910	FALSE	822	.
AT3TE18295	FALSE	820	.
AT3TE60750	FALSE	825	.
AT3TE57565	FALSE	3840	.
AT3TE32310	FALSE	539	.
AT3TE57210	FALSE	520	.
AT3TE39125	FALSE	537	.
AT3TE54935	FALSE	316	.
AT3TE47695	FALSE	542	.
AT3TE65415	FALSE	821	.
AT3TE51420	FALSE	543	.
AT3TE50460	FALSE	544	.
AT3TE44090	FALSE	182	.
AT3TE63400	FALSE	540	.
AT3TE42400	FALSE	542	.
AT3TE55040	FALSE	514	.
AT3TE50960	FALSE	541	.
AT3TE66225	FALSE	554	.
AT3TE47935	FALSE	3851	.
AT3TE66150	FALSE	821	.
AT3TE59935	FALSE	307	.
AT3TE49255	FALSE	531	.
AT3TE47075	FALSE	530	.
AT3TE68090	FALSE	4967	.
AT3TE28085	FALSE	518	.
AT3TE61685	FALSE	3734	.
AT3TE49370	FALSE	56	.
AT3TE61505	FALSE	518	.
AT3TE63765	FALSE	4967	.
AT3TE58725	FALSE	827	.
AT3TE15810	FALSE	517	.
AT3TE02290	FALSE	517	.
AT3TE61425	FALSE	837	.
AT3TE51935	FALSE	480	.
AT3TE17310	FALSE	521	.
AT3TE54025	FALSE	839	.
AT3TE67040	FALSE	522	.
AT3TE90545	FALSE	835	.
AT3TE40125	FALSE	520	.
AT3TE71155	FALSE	522	.
AT3TE48030	FALSE	145	.
AT3TE42650	FALSE	835	.
AT3TE45550	FALSE	519	.
AT3TE57705	FALSE	3736	.
AT3TE47330	FALSE	184	.
AT3TE50390	FALSE	836	.
AT3TE61165	FALSE	520	.
AT3TE48410	FALSE	521	.
AT3TE23060	FALSE	838	.
AT3TE94230	FALSE	99	.
AT3TE51670	FALSE	480	.
AT3TE70525	FALSE	841	.
AT3TE39735	FALSE	514	.
AT3TE39740	FALSE	28	.
AT3TE45925	FALSE	517	.
AT3TE52680	FALSE	838	.
AT3TE45505	FALSE	28	.
AT3TE39995	FALSE	513	.
AT3TE52880	FALSE	151	.
AT3TE42360	FALSE	842	.
AT3TE46365	FALSE	29	.
AT3TE83265	FALSE	27	.
AT3TE46255	FALSE	4968	.
AT3TE71950	FALSE	515	.
AT3TE58615	FALSE	180	.
AT3TE48195	FALSE	520	.
AT3TE57380	FALSE	838	.
AT3TE48135	FALSE	4972	.
AT3TE41150	FALSE	49	.
AT3TE59785	FALSE	516	.
AT3TE70620	FALSE	841	.
AT3TE62730	FALSE	76	.
AT3TE42540	FALSE	515	.
AT3TE30920	FALSE	515	.
AT3TE24450	FALSE	517	.
AT3TE66755	FALSE	834	.
AT3TE64370	FALSE	30	.
AT3TE44745	FALSE	83	.
AT3TE84910	FALSE	528	.
AT3TE93630	FALSE	833	.
AT3TE59830	FALSE	526	.
AT3TE44915	FALSE	526	.
AT3TE23550	FALSE	526	.
AT3TE59175	FALSE	832	.
AT3TE48055	FALSE	234	.
AT3TE61465	FALSE	525	.
AT3TE80620	FALSE	527	.
AT3TE48330	FALSE	834	.
AT3TE33215	FALSE	527	.
AT3TE49420	FALSE	834	.
AT3TE88345	FALSE	832	.
AT3TE45110	FALSE	831	.
AT3TE36035	FALSE	485	.
AT3TE57455	FALSE	829	.
AT3TE49810	FALSE	23	.
AT3TE82720	FALSE	529	.
AT3TE63650	FALSE	138	.
AT3TE54265	FALSE	829	.
AT3TE71440	FALSE	48	.
AT3TE48455	FALSE	3777	.
AT3TE77985	FALSE	529	.
AT3TE45900	FALSE	829	.
AT3TE57480	FALSE	3776	.
AT3TE88350	FALSE	831	.
AT3TE53525	FALSE	89	.
AT3TE50900	FALSE	834	.
AT3TE95180	FALSE	56	.
AT3TE87465	FALSE	524	.
AT3TE92525	FALSE	4957	.
AT3TE50255	FALSE	833	.
AT3TE64660	FALSE	68	.
AT3TE45820	FALSE	521	.
AT3TE65050	FALSE	521	.
AT3TE59985	FALSE	4968	.
AT3TE32415	FALSE	522	.
AT3TE79330	FALSE	77	.
AT3TE43380	FALSE	523	.
AT3TE82570	FALSE	27	.
AT3TE59950	FALSE	458	.
AT3TE54300	FALSE	522	.
AT3TE47040	FALSE	475	.
AT3TE92470	FALSE	524	.
AT3TE94885	FALSE	41	.
AT3TE73695	FALSE	30	.
AT3TE48905	FALSE	835	.
AT3TE66685	FALSE	525	.
AT3TE84480	FALSE	522	.
AT3TE38040	FALSE	524	.
AT3TE55065	FALSE	39	.
AT3TE50830	FALSE	522	.
AT3TE94780	FALSE	833	.
AT3TE51895	FALSE	3563	.
AT3TE49660	FALSE	484	.
AT3TE89130	FALSE	872	.
AT3TE32695	FALSE	912	.
AT3TE03000	FALSE	444	.
AT3TE35360	FALSE	443	.
AT3TE04630	FALSE	442	.
AT3TE60115	FALSE	442	.
AT3TE77610	FALSE	914	.
AT3TE52750	FALSE	443	.
AT3TE62145	FALSE	47	.
AT3TE63265	FALSE	444	.
AT3TE63910	FALSE	914	.
AT3TE46145	FALSE	443	.
AT3TE54335	FALSE	446	.
AT3TE41655	FALSE	913	.
AT3TE09015	FALSE	908	.
AT3TE73720	FALSE	445	.
AT3TE59595	FALSE	445	.
AT3TE60200	FALSE	3397	.
AT3TE62615	FALSE	912	.
AT3TE41225	FALSE	908	.
AT3TE75080	FALSE	444	.
AT3TE49050	FALSE	58	.
AT3TE35700	FALSE	444	.
AT3TE24355	FALSE	912	.
AT3TE50155	FALSE	444	.
AT3TE54220	FALSE	441	.
AT3TE54100	FALSE	76	.
AT3TE63090	FALSE	915	.
AT3TE60700	FALSE	917	.
AT3TE73430	FALSE	439	.
AT3TE49240	FALSE	439	.
AT3TE43850	FALSE	441	.
AT3TE70170	FALSE	917	.
AT3TE67575	FALSE	439	.
AT3TE74150	FALSE	441	.
AT3TE67770	FALSE	438	.
AT3TE47965	FALSE	112	.
AT3TE09350	FALSE	440	.
AT3TE32235	FALSE	916	.
AT3TE34810	FALSE	906	.
AT3TE48500	FALSE	439	.
AT3TE53530	FALSE	916	.
AT3TE67235	FALSE	441	.
AT3TE66165	FALSE	370	.
AT3TE60715	FALSE	443	.
AT3TE75970	FALSE	914	.
AT3TE41565	FALSE	441	.
AT3TE36545	FALSE	81	.
AT3TE71160	FALSE	64	.
AT3TE70595	FALSE	442	.
AT3TE50445	FALSE	442	.
AT3TE39820	FALSE	918	.
AT3TE54045	FALSE	442	.
AT3TE87990	FALSE	445	.
AT3TE62410	FALSE	447	.
AT3TE51975	FALSE	880	.
AT3TE49020	FALSE	448	.
AT3TE52625	FALSE	5099	.
AT3TE15495	FALSE	448	.
AT3TE58085	FALSE	448	.
AT3TE52110	FALSE	3417	.
AT3TE52740	FALSE	901	.
AT3TE44415	FALSE	448	.
AT3TE84540	FALSE	450	.
AT3TE33470	FALSE	210	.
AT3TE73685	FALSE	377	.
AT3TE65200	FALSE	448	.
AT3TE59400	FALSE	902	.
AT3TE84620	FALSE	449	.
AT3TE42095	FALSE	451	.
AT3TE72940	FALSE	451	.
AT3TE84280	FALSE	895	.
AT3TE32205	FALSE	451	.
AT3TE64190	FALSE	69	.
AT3TE59695	FALSE	5097	.
AT3TE63405	FALSE	895	.
AT3TE62055	FALSE	452	.
AT3TE49655	FALSE	58	.
AT3TE42675	FALSE	452	.
AT3TE67240	FALSE	61	.
AT3TE57715	FALSE	450	.
AT3TE54070	FALSE	438	.
AT3TE84000	FALSE	3408	.
AT3TE24670	FALSE	112	.
AT3TE50410	FALSE	450	.
AT3TE61730	FALSE	187	.
AT3TE68870	FALSE	82	.
AT3TE45235	FALSE	906	.
AT3TE38375	FALSE	446	.
AT3TE52885	FALSE	448	.
AT3TE37340	FALSE	447	.
AT3TE53600	FALSE	3360	.
AT3TE43160	FALSE	907	.
AT3TE74560	FALSE	445	.
AT3TE67800	FALSE	77	.
AT3TE62520	FALSE	449	.
AT3TE35200	FALSE	261	.
AT3TE52305	FALSE	3399	.
AT3TE81505	FALSE	903	.
AT3TE65985	FALSE	449	.
AT3TE44370	FALSE	447	.
AT3TE59010	FALSE	22	.
AT3TE63075	FALSE	905	.
AT3TE60510	FALSE	3405	.
AT3TE61500	FALSE	446	.
AT3TE72570	FALSE	446	.
AT3TE59085	FALSE	902	.
AT3TE71080	FALSE	446	.
AT3TE53720	FALSE	901	.
AT3TE08810	FALSE	453	.
AT3TE89660	FALSE	919	.
AT3TE79245	FALSE	68	.
AT3TE53195	FALSE	926	.
AT3TE46805	FALSE	429	.
AT3TE20530	FALSE	429	.
AT3TE51005	FALSE	427	.
AT3TE38345	FALSE	429	.
AT3TE38340	FALSE	427	.
AT3TE65085	FALSE	131	.
AT3TE63825	FALSE	427	.
AT3TE56700	FALSE	5158	.
AT3TE19950	FALSE	427	.
AT3TE65865	FALSE	241	.
AT3TE55230	FALSE	3327	.
AT3TE61050	FALSE	5159	.
AT3TE52975	FALSE	429	.
AT3TE62495	FALSE	419	.
AT3TE57430	FALSE	74	.
AT3TE38420	FALSE	428	.
AT3TE49535	FALSE	929	.
AT3TE20965	FALSE	926	.
AT3TE50040	FALSE	428	.
AT3TE71725	FALSE	55	.
AT3TE64785	FALSE	428	.
AT3TE67015	FALSE	925	.
AT3TE47580	FALSE	428	.
AT3TE26600	FALSE	428	.
AT3TE49425	FALSE	428	.
AT3TE41570	FALSE	29	.
AT3TE63870	FALSE	940	.
AT3TE43830	FALSE	426	.
AT3TE65075	FALSE	424	.
AT3TE43945	FALSE	426	.
AT3TE82575	FALSE	939	.
AT3TE58555	FALSE	425	.
AT3TE92720	FALSE	423	.
AT3TE26780	FALSE	422	.
AT3TE64045	FALSE	425	.
AT3TE62340	FALSE	938	.
AT3TE89080	FALSE	940	.
AT3TE49890	FALSE	22	.
AT3TE36695	FALSE	424	.
AT3TE01800	FALSE	424	.
AT3TE20780	FALSE	3297	.
AT3TE69110	FALSE	166	.
AT3TE59290	FALSE	5168	.
AT3TE54015	FALSE	106	.
AT3TE49075	FALSE	936	.
AT3TE67050	FALSE	935	.
AT3TE50680	FALSE	935	.
AT3TE50120	FALSE	5173	.
AT3TE64285	FALSE	424	.
AT3TE50015	FALSE	71	.
AT3TE46380	FALSE	98	.
AT3TE33125	FALSE	925	.
AT3TE43770	FALSE	429	.
AT3TE65775	FALSE	429	.
AT3TE49200	FALSE	236	.
AT3TE51795	FALSE	921	.
AT3TE92420	FALSE	168	.
AT3TE88380	FALSE	435	.
AT3TE74995	FALSE	437	.
AT3TE53865	FALSE	677	.
AT3TE32730	FALSE	436	.
AT3TE92285	FALSE	436	.
AT3TE61855	FALSE	434	.
AT3TE47715	FALSE	923	.
AT3TE05240	FALSE	436	.
AT3TE53110	FALSE	88	.
AT3TE52505	FALSE	368	.
AT3TE27270	FALSE	918	.
AT3TE51730	FALSE	173	.
AT3TE92015	FALSE	438	.
AT3TE48975	FALSE	920	.
AT3TE63280	FALSE	437	.
AT3TE51105	FALSE	439	.
AT3TE76010	FALSE	5150	.
AT3TE40825	FALSE	437	.
AT3TE54850	FALSE	438	.
AT3TE52825	FALSE	438	.
AT3TE89545	FALSE	918	.
AT3TE33010	FALSE	439	.
